Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2021-05-08,Sorry to Bother You,2018,https://boxd.it/1Qwh1Z,3.5,,"w/ myself, @ school, hulu",2021-05-07
2021-05-08,Insidious,2010,https://boxd.it/1QxOJH,2,,"w/ myself, @ home, @ school, netflix",2021-05-07
2021-05-14,Ingrid Goes West,2017,https://boxd.it/1RjqDh,3.5,,"w/ myself, @ school, hulu",2021-05-13
2021-05-14,Logan Lucky,2017,https://boxd.it/1RmlEF,3.5,,"w/ myself, @ home, @ school, hulu",2021-05-13
2021-05-15,Guardians of the Galaxy,2014,https://boxd.it/1RwRf3,4,Yes,"w/ myself, @ home, @ school, disney+",2021-05-15
2021-05-23,Army of the Dead,2021,https://boxd.it/1SuVKT,2,,"w/ myself, @ home, netflix",2021-05-22
2021-05-28,God's Not Dead,2014,https://boxd.it/1T9KQX,1.5,,"w/ myself, @ home, hbomax",2021-05-27
2021-05-29,Tenet,2020,https://boxd.it/1Thmu5,3.5,Yes,"w/ myself, @ home, @ school, hbomax",2021-05-28
2021-06-01,Bo Burnham: Inside,2021,https://boxd.it/1TIXUD,4.5,,"w/ myself, @ home, netflix",2021-05-31
2021-06-09,The Conjuring: The Devil Made Me Do It,2021,https://boxd.it/1UQtLB,3,,"w/ myself, @ home, hbomax",2021-06-08
2021-06-10,Matilda,1996,https://boxd.it/1UZvJ1,3,,"w/ meredith, w/ julian, w/ mazzie, @ mazzie's, tv",2021-06-09
2021-06-10,The Incredibles,2004,https://boxd.it/1UZwj9,5,Yes,"w/ meredith, w/ julian, w/ mazzie, @ mazzie's, disney+",2021-06-09
2021-06-16,Bo Burnham: Inside,2021,https://boxd.it/1VKYIl,4,Yes,"w/ myself, @ home, netflix",2021-06-15
2021-06-25,Nobody,2021,https://boxd.it/1WTzxz,3,Yes,"w/dad, @ home, prime",2021-06-24
2021-06-27,Bruce Almighty,2003,https://boxd.it/1X3p0F,2.5,,"w/ myself, in car, peacock, on vacation",2021-06-26
2021-06-27,Bo Burnham: Inside,2021,https://boxd.it/1X3ZTh,4.5,Yes,"w/ myself, in car, netflix",2021-06-26
2021-06-30,Due Date,2010,https://boxd.it/1Xuq6t,2.5,Yes,"w/rigg, w/ jack, w/ kyle, on vacation, netflix",2021-06-28
2021-06-30,Neighbors,2014,https://boxd.it/1XuqG7,1.5,,"w/rigg, w/ jack, w/ kyle, peacock, on vacation",2021-06-29
2021-06-30,Dumb and Dumber To,2014,https://boxd.it/1XyKaX,0.5,,"w/rigg, w/ kyle, w/ jack, on vacation, peacock",2021-06-30
2021-07-02,Kingsman: The Secret Service,2014,https://boxd.it/1XJqHJ,4,Yes,"w/dad, on vacation, prime",2021-06-30
2021-07-02,Bo Burnham: Inside,2021,https://boxd.it/1XLZyV,5,Yes,"w/ myself, on vacation, netflix",2021-07-01
2021-07-03,Night at the Museum: Battle of the Smithsonian,2009,https://boxd.it/1XQsJr,2,,"w/ maris, w/ kyle, w/ jack, w/rigg, on vacation, disney+",2021-07-01
2021-07-07,F9,2021,https://boxd.it/1YwAzN,2.5,,,2021-07-06
2021-07-08,Election,1999,https://boxd.it/1YE73z,4.5,Yes,"w/ meredith, @ home, netflix",2021-07-07
2021-07-08,Whiplash,2014,https://boxd.it/1YEGT1,5,Yes,"w/ meredith, @ home, dvd",2021-07-07
2021-07-09,Luca,2021,https://boxd.it/1YPSRj,3.5,,"w/ myself, @ home, disney+",2021-07-09
2021-07-10,"Hail, Caesar!",2016,https://boxd.it/1YSM3t,3.5,,"w/ myself, w/ kyle, w/rigg, w/ jack, on vacation, @ home, netflix",2021-07-09
2021-07-11,The Big Lebowski,1998,https://boxd.it/1Z47Zv,4,,"w/ myself, in car, @ home, netflix",2021-07-10
2021-07-12,The Tomorrow War,2021,https://boxd.it/1ZkfOR,2,,"w/ myself, @ home, prime",2021-07-12
2021-07-15,Black Widow,2021,https://boxd.it/1ZGEz7,3,,"w/dad, @ theatre",2021-07-12
2021-07-15,The Men Who Stare at Goats,2009,https://boxd.it/1ZIJlt,3.5,,"w/ meredith, @ mazzie's, prime",2021-07-14
2021-07-17,Burn After Reading,2008,https://boxd.it/1ZVOnb,3.5,,"w/ meredith, @ mazzie's, prime",2021-07-15
2021-07-22,Captain Underpants: The First Epic Movie,2017,https://boxd.it/20L5yx,2.5,,"@ cabin, w/ julian, w/thomas, w/wang, w/nick, w/kyle, w/lucas, w/miles, w/oskar, sparrow",2021-07-21
2021-07-27,Space Jam: A New Legacy,2021,https://boxd.it/21v5vP,1.5,,"w/ myself, @ home, hbomax",2021-07-26
2021-07-28,"O Brother, Where Art Thou?",2000,https://boxd.it/21BFLV,3.5,,"w/ myself, @ home, youtube",2021-07-26
2021-07-29,Children of Men,2006,https://boxd.it/21L5eB,4.5,,"w/ myself, @ home, peacock",2021-07-27
2021-07-29,Birdman or (The Unexpected Virtue of Ignorance),2014,https://boxd.it/21LVJB,4,,"w/ myself, @ home, prime",2021-07-28
2021-07-30,Cruella,2021,https://boxd.it/21UMSx,3.5,,"w/ maris, @ theatre",2021-07-29
2021-07-30,The Lego Batman Movie,2017,https://boxd.it/21VG1T,3.5,,"w/ myself, @ home, hbomax",2021-07-30
2021-08-01,Monsters University,2013,https://boxd.it/22aDRn,4,,"w/ julian, @ mazzie's, disney+",2021-07-31
2021-08-01,Avengers: Infinity War,2018,https://boxd.it/22gBUh,4,Yes,"w/dad, w/ maris, @ home, disney+",2021-08-01
2021-08-01,Avengers: Endgame,2019,https://boxd.it/22gEMl,4,Yes,"w/dad, w/ maris, @ home, disney+",2021-08-01
2021-08-01,Gunpowder Milkshake,2021,https://boxd.it/22gOsP,2.5,,"w/ meredith, w/ myself, @ home, netflix",2021-08-01
2021-08-03,Baby Driver,2017,https://boxd.it/22zjTD,5,Yes,"w/ meredith, @ home, dvd",2021-08-02
2021-08-06,The Matrix,1999,https://boxd.it/22UaF5,4,Yes,"w/ myself, @ home, hbomax",2021-08-05
2021-08-08,The Suicide Squad,2021,https://boxd.it/23fFN7,3.5,,"w/dad, @ home, hbomax",2021-08-07
2021-08-13,WALL·E,2008,https://boxd.it/23ZC9P,4,Yes,"w/ meredith, w/ mazzie, w/ julian, @ mazzie's, disney+",2021-08-12
2021-08-13,Megamind,2010,https://boxd.it/240sfF,4,Yes,"w/ mazzie, w/ julian, w/ meredith, @ mazzie's, peacock",2021-08-12
2021-08-13,Over the Hedge,2006,https://boxd.it/242fH1,3,,"w/ meredith, w/ axel, @ mazzie's, hbomax",2021-08-12
2021-08-15,Looper,2012,https://boxd.it/24fy57,3.5,Yes,"w/ myself, @ home, netflix",2021-08-14
2021-08-16,What We Do in the Shadows,2014,https://boxd.it/24oIEp,3.5,Yes,"w/dad, @ home, prime",2021-08-15
2021-08-18,The Hangover,2009,https://boxd.it/24MpeF,3,Yes,"w/rigg, w/dad, @ home, hbomax",2021-08-17
2021-08-19,The Lego Movie,2014,https://boxd.it/24PqJ1,4,Yes,"w/ meredith, @ home, prime",2021-08-17
2021-08-20,Alien,1979,https://boxd.it/24ZUyd,4,,"w/dad, @ home, prime",2021-08-19
2021-08-20,Monsters vs Aliens,2009,https://boxd.it/2515GJ,3.5,Yes,"w/ meredith, @ meredith's, netflix",2021-08-19
2021-08-26,Sweet Girl,2021,https://boxd.it/25QhtJ,1.5,,"w/ myself, netflix, @ mu",2021-08-25
2021-08-28,Hugo,2011,https://boxd.it/266ywR,3.5,,"@ theatre, @ mu, film studies",2021-08-26
2021-08-29,Prisoners,2013,https://boxd.it/26gPi3,5,Yes,"w/ myself, @ mu, hulu",2021-08-28
2021-09-03,"Sherlock, Jr.",1924,https://boxd.it/26Z0hN,3.5,,"@ theatre, film studies, @ mu",2021-09-02
2021-09-04,Free Guy,2021,https://boxd.it/27617j,3,,"w/ myself, @ mu, sparrow",2021-09-03
2021-09-05,Tomorrowland,2015,https://boxd.it/27c7q9,3,Yes,"w/ myself, @ mu, disney+",2021-09-04
2021-09-05,Lars and the Real Girl,2007,https://boxd.it/27cvSr,3.5,,"w/ myself, @ mu, hbomax",2021-09-04
2021-09-06,Candyman,2021,https://boxd.it/27mWmR,3.5,,"w/ meredith, @ theatre",2021-09-05
2021-09-09,Identity Thief,2013,https://boxd.it/27TnFv,1.5,,"w/ myself, @ mu, hbomax",2021-09-07
2021-09-09,The General,1926,https://boxd.it/27Tpfz,4,,"w/ myself, @ mu, youtube",2021-09-08
2021-09-18,The Usual Suspects,1995,https://boxd.it/292lH7,3.5,Yes,"@ theatre, @ mu, film studies",2021-09-09
2021-09-14,Malignant,2021,https://boxd.it/28wHQ7,3.5,,"w/ myself, @ mu, hbomax, cinemablography",2021-09-13
2021-09-18,The Searchers,1956,https://boxd.it/292hEN,3,,"@ theatre, @ mu, film studies",2021-09-16
2021-09-28,Psycho,1960,https://boxd.it/2aorCl,4,,"film studies, @ theatre, @ mu",2021-09-23
2021-09-25,The Guilty,2018,https://boxd.it/29Z4Ur,4,,"w/dad, @ home, hulu, cinemablography",2021-09-24
2021-09-27,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/2agZvH,3.5,,"w/dad, @ theatre",2021-09-25
2021-09-28,Pig,2021,https://boxd.it/2anZKB,3.5,,"w/ myself, @ mu, cinemablography, sparrow",2021-09-27
2021-10-01,The Cabinet of Dr. Caligari,1920,https://boxd.it/2aM5wj,4,,"@ theatre, @ mu, film studies",2021-09-30
2021-10-02,The Guilty,2021,https://boxd.it/2aS4QJ,3,,"w/ myself, @ mu, netflix, cinemablography",2021-10-01
2021-10-08,Do the Right Thing,1989,https://boxd.it/2bPM7r,4,,"@ theatre, @ mu, film studies",2021-10-07
2021-10-15,In the Mood for Love,2000,https://boxd.it/2cY8uR,4,,"@ theatre, film studies, @ mu",2021-10-14
2021-10-18,BlacKkKlansman,2018,https://boxd.it/2dnEbd,4.5,,"w/dad, @ home, prime",2021-10-17
2021-10-18,Zodiac,2007,https://boxd.it/2dsAYZ,4,Yes,"w/ meredith, @ home, prime",2021-10-17
2021-10-20,Burn After Reading,2008,https://boxd.it/2dHf4r,4,Yes,"w/dad, @ home, prime",2021-10-17
2021-10-19,Casino Royale,2006,https://boxd.it/2dwPNv,3.5,Yes,"w/ myself, @ home, @ mu, sparrow, prime",2021-10-18
2021-10-20,Spider-Man: Homecoming,2017,https://boxd.it/2dILT9,4,Yes,"w/ maris, @ home, netflix, sparrow",2021-10-19
2021-10-20,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/2dJHLx,3.5,Yes,"w/dad, w/ maris, @ home, peacock",2021-10-19
2021-10-21,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/2dNAwD,3,Yes,"w/ maris, @ home, peacock",2021-10-20
2021-10-21,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/2dOMxP,3.5,Yes,"w/ maris, @ home, peacock",2021-10-20
2021-10-21,Creep,2014,https://boxd.it/2dRjM3,4,Yes,"w/ meredith, @upg, netflix",2021-10-20
2021-10-22,Quantum of Solace,2008,https://boxd.it/2dWjDv,3,Yes,"w/ myself, @ home, prime",2021-10-21
2021-10-22,Skyfall,2012,https://boxd.it/2dXMbx,4.5,Yes,"w/ myself, @ home, hulu",2021-10-21
2021-10-22,Spectre,2015,https://boxd.it/2e0VsX,2.5,Yes,"w/dad, w/mom, @ home, prime",2021-10-21
2021-10-24,Dune,2021,https://boxd.it/2ee0B7,3,,"w/dad, @ home, hbomax",2021-10-22
2021-10-25,No Time to Die,2021,https://boxd.it/2eyMmf,3.5,,"w/ will, @ theatre, cinemablography, w/ john, w/ zayd, w/ ben",2021-10-23
2021-10-27,Harry Potter and the Goblet of Fire,2005,https://boxd.it/2ePqSn,3,Yes,"w/ myself, @ mu, hbomax",2021-10-26
2021-10-29,Harry Potter and the Order of the Phoenix,2007,https://boxd.it/2f2KkV,3.5,Yes,"w/ myself, @ mu, hbomax",2021-10-28
2021-11-01,Halloween,1978,https://boxd.it/2fA6V1,4,,"w/ myself, @ mu, sparrow",2021-10-31
2021-11-01,Halloween,2018,https://boxd.it/2fBM09,3.5,,"w/ myself, @ home, sparrow",2021-10-31
2021-11-01,Halloween Kills,2021,https://boxd.it/2fDoNZ,1,,"w/ myself, @ mu, peacock",2021-10-31
2021-11-03,Harry Potter and the Half-Blood Prince,2009,https://boxd.it/2g05gD,4,Yes,"w/ myself, @ mu, hbomax",2021-11-02
2021-11-03,The Conversation,1974,https://boxd.it/2g2o83,4.5,,"w/ myself, @ mu",2021-11-02
2021-11-05,Citizen Kane,1941,https://boxd.it/2ghdsr,4,,"@ mu, @ theatre, film studies",2021-11-04
2021-11-06,Harry Potter and the Deathly Hallows: Part 1,2010,https://boxd.it/2goyh9,3,Yes,"w/ myself, @ mu, hbomax",2021-11-05
2021-11-07,The French Dispatch,2021,https://boxd.it/2gyHnb,3.5,,"w/ meredith, @ theatre",2021-11-06
2021-11-08,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/2gKIjX,3.5,Yes,"w/ myself, @ mu, hbomax",2021-11-07
2021-11-11,Fantastic Beasts and Where to Find Them,2016,https://boxd.it/2hacFT,3,Yes,"w/ myself, @ mu, sparrow",2021-11-10
2021-11-11,Fantastic Beasts: The Crimes of Grindelwald,2018,https://boxd.it/2heiiJ,3,,"w/ myself, @ mu, bff, sparrow",2021-11-11
2021-11-11,Clifford the Big Red Dog,2021,https://boxd.it/2heWhV,2,,"w/ myself, @ mu, bff, paramount+",2021-11-11
2021-11-13,The Thin Blue Line,1988,https://boxd.it/2hqDaZ,3.5,,"@ mu, @ theatre, film studies",2021-11-11
2021-11-13,Raiders of the Lost Ark,1981,https://boxd.it/2hsxiR,4.5,Yes,"w/ myself, @ mu, paramount+",2021-11-12
2021-11-13,Indiana Jones and the Temple of Doom,1984,https://boxd.it/2hxyVF,3.5,Yes,"w/ myself, @ mu, paramount+, bff",2021-11-12
2021-11-14,Indiana Jones and the Last Crusade,1989,https://boxd.it/2hKzLx,4.5,Yes,"w/ myself, @ mu, paramount+, bff",2021-11-14
2021-11-15,Indiana Jones and the Kingdom of the Crystal Skull,2008,https://boxd.it/2hUcw5,3,Yes,"w/ myself, @ mu, paramount+, bff",2021-11-14
2021-11-16,Falling Down,1993,https://boxd.it/2i5JwJ,3,,"w/ myself, @ home, sparrow",2021-11-16
2021-11-19,Midnight in Paris,2011,https://boxd.it/2itAzR,4,,"@ theatre, @ mu, film studies",2021-11-18
2021-11-20,Love & Other Drugs,2010,https://boxd.it/2ixKHT,3,,"w/ myself, @ mu, sparrow, bff",2021-11-18
2021-11-24,The Revenant,2015,https://boxd.it/2jaPVJ,4.5,,"w/dad, @ home, prime",2021-11-22
2021-11-27,It Follows,2014,https://boxd.it/2jGckt,4,,"w/ meredith, @ home, netflix",2021-11-26
2021-11-27,Red Notice,2021,https://boxd.it/2jHvIr,2.5,,"w/ meredith, @ home, netflix",2021-11-27
2021-11-29,Eternals,2021,https://boxd.it/2k2mNz,3,,"w/dad, @ theatre",2021-11-27
2021-11-30,Avengers: Endgame,2019,https://boxd.it/2k9JLb,4,Yes,"w/dad, w/ maris, w/ myself, @ home, @ mu",2021-11-29
2021-11-30,Psych 3: This Is Gus,2021,https://boxd.it/2kblup,3.5,,"w/ myself, @ school, peacock",2021-11-29
2021-12-01,Venom: Let There Be Carnage,2021,https://boxd.it/2kjJGl,3,,"w/ myself, @ mu, sparrow",2021-11-30
2021-12-02,Carnage,2011,https://boxd.it/2korGH,4,,"w/ myself, @ mu, sparrow",2021-12-01
2021-12-02,Last Night in Soho,2021,https://boxd.it/2krSUd,4,,"w/ myself, @ mu, sparrow",2021-12-01
2021-12-03,The Wolf of Snow Hollow,2020,https://boxd.it/2kxfWh,3,,"w/ myself, @ mu, sparrow",2021-12-02
2021-12-04,The Poughkeepsie Tapes,2007,https://boxd.it/2kDtsd,3,,"w/ myself, @ mu, paramount+",2021-12-03
2021-12-05,Spirited Away,2001,https://boxd.it/2kNXXF,4,,"w/ myself, @ mu, hbomax, film studies",2021-12-04
2021-12-06,Nathan for You: Finding Frances,2017,https://boxd.it/2l2h73,4,,"w/ myself, @ mu, hbomax",2021-12-05
2021-12-06,American Beauty,1999,https://boxd.it/2l61jZ,4,,"w/ myself, @ mu, sparrow",2021-12-06
2021-12-09,The Adventures of Tintin,2011,https://boxd.it/2lqCvj,4,,"w/ myself, @ home, sparrow",2021-12-08
2021-12-10,The Blair Witch Project,1999,https://boxd.it/2lxC1H,3.5,,"w/ myself, @ mu, prime",2021-12-09
2021-12-12,The Polar Express,2004,https://boxd.it/2lOyZn,3.5,Yes,"w/ myself, @ mu, hbomax, bff",2021-12-11
2021-12-12,Spider-Man,1977,https://boxd.it/2lOKDt,2,,"w/ myself, @ mu, youtube",2021-12-11
2021-12-12,Spider-Man Strikes Back,1978,https://boxd.it/2lPI5r,2,,"@ mu, youtube, w/ myself",2021-12-11
2021-12-12,Spider-Man: The Dragon's Challenge,1979,https://boxd.it/2lQX67,2,,"w/ myself, @ mu, youtube",2021-12-11
2021-12-12,Superhero Movie,2008,https://boxd.it/2lS9U1,2,,"w/ myself, @ mu, youtube",2021-12-11
2021-12-12,Venom,2018,https://boxd.it/2lUos1,2.5,Yes,"w/ myself, @ mu, sparrow",2021-12-11
2021-12-12,Spider-Man,2002,https://boxd.it/2lVYEz,4,Yes,"w/ myself, @ mu, sparrow",2021-12-11
2021-12-12,Tower Heist,2011,https://boxd.it/2lXh01,2.5,,"w/ myself, @ mu, peacock",2021-12-12
2021-12-13,Spider-Man 2,2004,https://boxd.it/2m0ZUt,4,Yes,"w/ myself, @ mu, peacock",2021-12-12
2021-12-13,Spider-Man 3,2007,https://boxd.it/2m3Pet,3,Yes,"w/ myself, @ mu, peacock",2021-12-12
2021-12-13,The Amazing Spider-Man,2012,https://boxd.it/2m7wlD,2.5,Yes,"w/ myself, @ mu, sparrow",2021-12-12
2021-12-14,The Amazing Spider-Man 2,2014,https://boxd.it/2mbbGt,2.5,Yes,"w/ myself, @ mu, sparrow",2021-12-13
2021-12-16,One Hour Photo,2002,https://boxd.it/2mtf7X,4,,"w/ myself, @ mu, hbomax",2021-12-15
2021-12-16,The Humans,2021,https://boxd.it/2myScx,3.5,,"w/ myself, @ mu, showtime",2021-12-16
2021-12-18,Spider-Man: No Way Home,2021,https://boxd.it/2mRJOP,4,,"w/dad, @ theatre",2021-12-17
2021-12-21,My Scientology Movie,2015,https://boxd.it/2ntFZb,3,,"w/ myself, @ home, youtube",2021-12-20
2021-12-22,Contact,1997,https://boxd.it/2nzS6l,3.5,,"w/ myself, @ home, hbomax",2021-12-21
2021-12-22,The Change-Up,2011,https://boxd.it/2nCvtR,1,,"w/ myself, @ home, peacock",2021-12-21
2021-12-23,Tropic Thunder,2008,https://boxd.it/2nNPNT,3,Yes,,2021-12-22
2021-12-24,Collateral,2004,https://boxd.it/2o6foB,3.5,,"w/dad, w/ myself, @ home, hbomax",2021-12-23
2021-12-25,Don't Look Up,2021,https://boxd.it/2obM0d,2.5,,"w/ myself, @ home, netflix",2021-12-24
2021-12-25,"As Above, So Below",2014,https://boxd.it/2oemQj,3,Yes,"w/ myself, @ home, tubi",2021-12-24
2021-12-26,The Matrix Reloaded,2003,https://boxd.it/2oqRdB,3.5,,"w/ myself, @ home, hbomax",2021-12-24
2021-12-26,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/2osVFj,5,Yes,"w/ myself, @ home, sparrow, netflix",2021-12-25
2021-12-26,Spider-Man: Far From Home,2019,https://boxd.it/2oApnt,3.5,Yes,"w/ myself, @ home, prime",2021-12-25
2021-12-27,Home Sweet Home Alone,2021,https://boxd.it/2oJeNt,2,,"w/ myself, @ home, disney+",2021-12-25
2021-12-27,Home Alone,1990,https://boxd.it/2oLyCp,5,Yes,"w/ myself, @ home, disney+",2021-12-25
2021-12-30,Madagascar 3: Europe's Most Wanted,2012,https://boxd.it/2pyxu3,2,Yes,"w/ meredith, w/ mazzie, w/ julian, w/ myself, @ home, @ mazzie's, netflix, bff",2021-12-29
2022-01-08,The Master,2012,https://boxd.it/2rWc6l,4,,"w/dad, @ home, netflix",2022-01-04
2022-01-08,Bo Burnham: Inside,2021,https://boxd.it/2rWdNb,5,Yes,"w/ myself, @ home, in car, netflix",2022-01-06
2022-01-11,Sing 2,2021,https://boxd.it/2sW73b,2,,"w/ myself, @ mu, sparrow",2022-01-10
2022-01-12,Chronicle,2012,https://boxd.it/2t1Znz,3.5,,"w/ myself, @ mu, youtube",2022-01-11
2022-01-12,Super Size Me 2: Holy Chicken!,2017,https://boxd.it/2t7TRZ,4,,"w/ myself, @ mu, youtube",2022-01-11
2022-01-13,Deepwater Horizon,2016,https://boxd.it/2tiS3r,3,,"w/ myself, @ mu, sparrow",2022-01-12
2022-01-13,10 Cloverfield Lane,2016,https://boxd.it/2tmM9B,3.5,Yes,"w/ myself, @ mu, youtube",2022-01-12
2022-01-13,Jackass Number Two,2006,https://boxd.it/2tqoLT,2.5,,"w/ myself, @ mu, sparrow",2022-01-12
2022-01-14,The Matrix Revolutions,2003,https://boxd.it/2tyqFJ,3,,"w/ myself, @ mu, hbomax",2022-01-13
2022-01-14,The Matrix Resurrections,2021,https://boxd.it/2tEkyz,3,,"w/ myself, @ mu, hbomax",2022-01-13
2022-01-15,Hotel Transylvania: Transformania,2022,https://boxd.it/2tNbAJ,2,,"w/ myself, @ mu, prime",2022-01-14
2022-01-16,American Psycho,2000,https://boxd.it/2u0CVP,4.5,Yes,"w/ myself, @ mu, sparrow, bff",2022-01-15
2022-01-16,Harry Potter 20th Anniversary: Return to Hogwarts,2022,https://boxd.it/2u1AX7,4,,"w/ myself, hbomax, @ mu",2022-01-15
2022-01-16,Living in Oblivion,1995,https://boxd.it/2u80Vj,4,,"w/ myself, @ mu, prime",2022-01-15
2022-01-17,Snowpiercer,2013,https://boxd.it/2ujJ0p,4.5,Yes,"w/ myself, @ mu, @ home, netflix, peacock",2022-01-15
2022-01-19,The Shining,1980,https://boxd.it/2uPCWb,4,Yes,"w/ myself, @ mu, hbomax",2022-01-18
2022-01-20,Rise of the Planet of the Apes,2011,https://boxd.it/2v3tlj,3.5,,"w/ myself, @ mu, sparrow",2022-01-19
2022-01-21,Frozen,2010,https://boxd.it/2vg2zf,3,,"w/ myself, @ mu, youtube",2022-01-20
2022-01-23,Dawn of the Planet of the Apes,2014,https://boxd.it/2vCfdF,3.5,,"w/ myself, @ mu, sparrow, bff",2022-01-22
2022-01-24,War for the Planet of the Apes,2017,https://boxd.it/2vVQ9N,3,,"w/ myself, @ mu, sparrow",2022-01-22
2022-01-24,Tusk,2014,https://boxd.it/2vZS1T,3.5,,"w/ myself, @ mu, showtime",2022-01-23
2022-01-25,Primer,2004,https://boxd.it/2wcJat,4.5,,"w/ myself, @ mu, sparrow",2022-01-24
2022-01-26,Mansome,2012,https://boxd.it/2wgZun,3,,"w/ myself, @ mu, youtube",2022-01-25
2022-01-27,Free Fire,2016,https://boxd.it/2wshux,3.5,,"w/ myself, @ mu, showtime",2022-01-26
2022-01-27,Airplane Mode,2019,https://boxd.it/2wvMhv,1.5,,"w/ myself, @ mu, paramount+",2022-01-26
2022-01-30,Ron's Gone Wrong,2021,https://boxd.it/2x7zhj,3,,"w/ myself, @ mu, disney+",2022-01-29
2022-01-30,The Fallout,2021,https://boxd.it/2x7Lfp,3.5,,"w/ myself, @ mu, hbomax",2022-01-29
2022-01-30,Justice League: Doom,2012,https://boxd.it/2x98hZ,3,,"w/ myself, @ mu, hbomax",2022-01-29
2022-01-31,2025: The World Enslaved By A Virus,2021,https://boxd.it/2xf34j,1,,"w/ myself, @ mu, prime",2022-01-30
2022-02-06,The Beta Test,2021,https://boxd.it/2ynXwj,3.5,,"w/ myself, @ mu, hulu, bff",2022-02-05
2022-02-07,Jackass: The Movie,2002,https://boxd.it/2yD02B,3,,"w/ myself, @ mu, sparrow",2022-02-06
2022-02-09,Horrible Bosses 2,2014,https://boxd.it/2yXTE1,1.5,,"w/ myself, @ mu, hbomax",2022-02-08
2022-02-10,Jackass 2.5,2007,https://boxd.it/2z97yX,3,,"w/ myself, @ mu, sparrow, paramount+",2022-02-09
2022-02-11,Pushing Dead,2016,https://boxd.it/2zjLe9,3.5,,"w/ myself, @ mu, tubi",2022-02-09
2022-02-11,Nobody,2021,https://boxd.it/2zhnLp,3.5,Yes,"w/ alaina, @ mu, hbomax",2022-02-10
2022-02-13,Bo Burnham: Inside,2021,https://boxd.it/2zFR5B,5,Yes,"w/ myself, @ home, netflix",2022-02-12
2022-02-13,Fargo,1996,https://boxd.it/2zLpF9,4,Yes,"@ pitt, w/ will, w/ john, w/ michael, w/ ben, w/ kelcey, w/ shivani, w/ zayd, w/ jamie, bff, prime",2022-02-13
2022-02-14,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,https://boxd.it/2zRmhb,1.5,Yes,"@ pitt, w/ will, w/ michael, w/ john, w/ ben, w/ zayd, w/ kelcey, w/ shivani, w/ jamie, bff, hulu",2022-02-13
2022-02-17,21 Jump Street,2012,https://boxd.it/2ApmdV,3.5,,"w/ myself, @ mu, netflix, bff",2022-02-16
2022-02-17,Mission: Impossible,1996,https://boxd.it/2AuosX,4,Yes,"w/ alaina, @ mu, prime",2022-02-16
2022-02-18,Jackass Forever,2022,https://boxd.it/2ACZxh,4,,"w/kyle, w/reed, @ theatre",2022-02-17
2022-02-19,Tall Girl 2,2022,https://boxd.it/2AH5ND,2,,"w/ myself, @ mu, netflix, bff",2022-02-18
2022-02-19,Loqueesha,2019,https://boxd.it/2AJBQ9,1,,"w/ myself, @ mu, tubi",2022-02-18
2022-02-19,The Ice Age Adventures of Buck Wild,2022,https://boxd.it/2ALOJT,1,,"w/ myself, @ mu, disney+",2022-02-18
2022-02-20,A Quiet Place Part II,2020,https://boxd.it/2AVgFN,4,,"w/ meredith, w/ mazzie, w/ julian, @ theatre, @ mu, w/ myself, paramount+",2022-02-19
2022-02-23,The Mummy,1999,https://boxd.it/2By27Z,3,,"w/ myself, @ mu, hbomax",2022-02-22
2022-02-25,The King's Man,2021,https://boxd.it/2BVF6H,2.5,,"w/ myself, @ mu, hulu",2022-02-22
2022-02-26,Batman & Robin,1997,https://boxd.it/2C3muh,1.5,,"w/ myself, @ mu, hulu",2022-02-25
2022-02-27,The Princess Bride,1987,https://boxd.it/2CbJzZ,3.5,,"w/ alaina, @ mu, hulu",2022-02-25
2022-03-01,Batman Forever,1995,https://boxd.it/2CzTp9,2,,"w/ myself, @ mu, hulu",2022-02-28
2022-03-01,Once Upon a Deadpool,2018,https://boxd.it/2CAMHH,2,,"w/ myself, @ mu, sparrow",2022-02-28
2022-03-01,Batman,1989,https://boxd.it/2CEDpx,3.5,,"w/ myself, @ mu, hulu",2022-02-28
2022-03-02,Batman Returns,1992,https://boxd.it/2CJWcd,3,Yes,"w/ myself, @ mu, hulu",2022-03-01
2022-03-02,Ted,2012,https://boxd.it/2CKKC1,3,,"w/ alaina, w/ narah, w/ carl, w/ josh, w/ joey, @ mu, hbomax, bff",2022-03-01
2022-03-02,Cloverfield,2008,https://boxd.it/2CMGRb,3.5,Yes,"w/ myself, @ mu, hbomax",2022-03-01
2022-03-03,Solaris,1972,https://boxd.it/2CYxEh,4.5,,"@ theatre, @ mu",2022-03-02
2022-03-04,"Planes, Trains and Automobiles",1987,https://boxd.it/2D1ctt,3,,"w/ alaina, @ mu, paramount+",2022-03-02
2022-03-04,Let Me In,2010,https://boxd.it/2D4Ipf,3,,"w/ myself, @ mu, netflix",2022-03-03
2022-03-04,The Batman,2022,https://boxd.it/2D96WP,4,,"w/ carl, w/ joey, w/ josh, w/ james, w/ evan, @ theatre",2022-03-03
